name,property_type,star_rating,location,location_sub,latitude,longitude,area,rating,review_count,hotel_facilities,nearby_attractions,room_name,room_properties,room_facilities,package_features,package_cancellation,package_value_added,price_numeric,kecamatan,no_review,log_price,log_review,room_size_m2,has_pool,has_wifi,has_ac,has_gym,has_spa,has_restaurant,has_parking,has_bathtub,has_kitchen,has_balcony,has_ocean_view,has_breakfast,is_free_cancellation,room_tier,value_added_count,is_luxury_brand,has_pool_view,has_garden_view,has_ocean_view2,has_private_pool,has_pool_access,has_nature_view,has_city_view,property_type_enc,kecamatan_cleaned
Indopurejoy House - Komala Indah Cottages,Guest House,3,"Jl. Kubu Bene No.34, Legian, Kec. Kuta Sel., Kabupaten Badung, Bali",Kuta,-8.711122000000001,115.169533,Bali,4.2,136,Luggage Storage24-hour Front Desk | Bar/Lounge | Non Smoking | Shower | Airport Transfer (Surcharge)Car Rental | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Warung Komala Indah IIRestaurants (110m) | Honorary Consulate of MalaysiaOther landmarks (199m),Double in Deluxe Room,"28m² | 1 room option | Starts from | IDR 307,697 | 1/1 | Double | Non-smoking Room | No breakfast | 1 Adult | Free parking | -57%",28m² | Private Bathroom | Shower | TV,No breakfast,Refund & reschedule not allowed,Free parking,307697,Kuta,0,12.636874061451506,4.919980925828125,28.0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,Kuta
Indopurejoy House - Komala Indah Cottages,Guest House,3,"Jl. Kubu Bene No.34, Legian, Kec. Kuta Sel., Kabupaten Badung, Bali",Kuta,-8.711122000000001,115.169533,Bali,4.2,136,Luggage Storage24-hour Front Desk | Bar/Lounge | Non Smoking | Shower | Airport Transfer (Surcharge)Car Rental | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Warung Komala Indah IIRestaurants (110m) | Honorary Consulate of MalaysiaOther landmarks (199m),Twin in Deluxe Room,"34m² | 1 room option | Starts from | IDR 307,697 | 1/1 | Twin | Non-smoking Room | No breakfast | 1 Adult | Free parking | -57%",34m² | Shower | TV | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,Free parking,307697,Kuta,0,12.636874061451506,4.919980925828125,34.0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,Kuta
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Superior Room,"24m² | 4 room options | Starts from | IDR 209,338 | 1/10 | Double | No breakfast | 2 Adults | -75% | 1 Adult | Breakfast (2 pax)",24m² | Private Bathroom | Shower | Free Toiletries | Electric Kettle,No breakfast,Refund & reschedule not allowed,None,209338,Jimbaran,0,12.251710226479533,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Superior Room,"24m² | 4 room options | Starts from | IDR 209,338 | 1/10 | Double | No breakfast | 2 Adults | -75% | 1 Adult | Breakfast (2 pax)",24m² | Private Bathroom | Shower | Free Toiletries | Electric Kettle,No breakfast,Refund & reschedule not allowed,"Free parking, Free valet parking",240437,Jimbaran,0,12.390217539034989,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Superior Room,"24m² | 4 room options | Starts from | IDR 209,338 | 1/10 | Double | No breakfast | 2 Adults | -75% | 1 Adult | Breakfast (2 pax)",24m² | Private Bathroom | Shower | Free Toiletries | Electric Kettle,Breakfast (2 pax),Refund & reschedule not allowed,None,315600,Jimbaran,0,12.662234036516644,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room,"24m² | 2 room options | Starts from | IDR 245,310 | 1/9 | Double | Non-smoking Room | No breakfast | 2 Adults | -75% | Breakfast (2 pax)",24m² | Shower | Free Toiletries | Electric Kettle | TV | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,245310,Jimbaran,0,12.410282072290489,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room,"24m² | 2 room options | Starts from | IDR 245,310 | 1/9 | Double | Non-smoking Room | No breakfast | 2 Adults | -75% | Breakfast (2 pax)",24m² | Shower | Free Toiletries | Electric Kettle | TV | Hair Dryer,Breakfast (2 pax),Refund & reschedule not allowed,None,350743,Jimbaran,0,12.767811891617397,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room with Pool View,"2m² | 2 room options | Starts from | IDR 280,644 | 1/9 | Double | Non-smoking Room | No breakfast | 1 Adult | -75% | Breakfast (1 pax)",2m² | Private Bathroom | Shower | Free Toiletries | Electric Kettle | TV,No breakfast,Refund & reschedule not allowed,"Free parking, Free valet parking",280644,Jimbaran,0,12.544845804426856,4.574710978503383,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room with Pool View,"2m² | 2 room options | Starts from | IDR 280,644 | 1/9 | Double | Non-smoking Room | No breakfast | 1 Adult | -75% | Breakfast (1 pax)",2m² | Private Bathroom | Shower | Free Toiletries | Electric Kettle | TV,Breakfast (1 pax),Refund & reschedule not allowed,"Free parking, Free valet parking",401264,Jimbaran,0,12.9023773359052,4.574710978503383,2.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room with Garden View,"24m² | 2 room options | Starts from | IDR 287,644 | 1/6 | Double | No breakfast | 1 Adult | Drinking water, Parking | Breakfast (1 pax)",24m² | Shower | Free Toiletries | Electric Kettle | TV,No breakfast,Refund & reschedule not allowed,"Drinking water, Parking",287644,Jimbaran,0,12.569482359905011,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,1,Jimbaran
Sapo Jimbaran Uluwatu Bali,Guest House,3,"Jl. Raya Uluwatu, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Jimbaran,-8.804684996149051,115.158941775638,Bali,4.5,96,24-hour Front Desk | Non Smoking | ShowerKettle | Airport Transfer (Surcharge) | tiket Green | TelevisionFree WiFi | NIB Registered | See all | Swimming Pool | WiFi | Airport Transfer | Restaurant | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Hospitals | Waffles en Frites UluwatuRestaurants (52m) | Pepito Market UluwatuShopping areas (124m),Double in Deluxe Room with Garden View,"24m² | 2 room options | Starts from | IDR 287,644 | 1/6 | Double | No breakfast | 1 Adult | Drinking water, Parking | Breakfast (1 pax)",24m² | Shower | Free Toiletries | Electric Kettle | TV,Breakfast (1 pax),Refund & reschedule not allowed,"Drinking water, Parking",411272,Jimbaran,0,12.92701250654953,4.574710978503383,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,Jimbaran
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),King in Standard Room,"34m² | 2 room options | Starts from | IDR 365,676 | 1/8 | Double | Non-smoking Room | No breakfast | 2 Adults | -54%",34m² | Private Bathroom | Shower | Free Toiletries | TV | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,365676,Renon,0,12.80950570907786,5.7430031878094825,34.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),King in Standard Room,"34m² | 2 room options | Starts from | IDR 365,676 | 1/8 | Double | Non-smoking Room | No breakfast | 2 Adults | -54%",34m² | Private Bathroom | Shower | Free Toiletries | TV | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,383959,Renon,0,12.858293659477473,5.7430031878094825,34.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),Twin in Standard Room,"35m² | 5 room options | Starts from | IDR 365,676 | 1/9 | Twin | Non-smoking Room | No breakfast | 2 Adults | -54% | 1 Adult",35m² | Private Bathroom | Shower | Free Toiletries | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,365676,Renon,0,12.80950570907786,5.7430031878094825,35.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),Twin in Standard Room,"35m² | 5 room options | Starts from | IDR 365,676 | 1/9 | Twin | Non-smoking Room | No breakfast | 2 Adults | -54% | 1 Adult",35m² | Private Bathroom | Shower | Free Toiletries | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,368456,Renon,0,12.817079294521935,5.7430031878094825,35.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),Twin in Standard Room,"35m² | 5 room options | Starts from | IDR 365,676 | 1/9 | Twin | Non-smoking Room | No breakfast | 2 Adults | -54% | 1 Adult",35m² | Private Bathroom | Shower | Free Toiletries | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,383959,Renon,0,12.858293659477473,5.7430031878094825,35.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
Bestah Coliving,Guest House,1,"Jl. Tukad Yeh Sungi I, Renon, Denpasar Selatan, Kota Denpasar, Bali",Renon,-8.677105421779881,115.236491662855,Bali,4.6,311,Air ConditioningSwimming PoolParking (Free) | Luggage Storage24-hour Front Desk | Refrigerator | Non Smoking | Airport Transfer (Surcharge) | Free WiFi | See all | Swimming Pool | WiFi | Airport Transfer | 24-hour Front Desk | Luggage Storage | Free Parking | Air Conditioning | Parking (Free),Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Royal Thai ConsulateOther landmarks (488m),Double in Standard Room,"35m² | 3 room options | Starts from | IDR 368,456 | 1/4 | Double | Non-smoking Room | No breakfast | 1 Adult",35m² | Private Bathroom | Shower | Free Toiletries | Hair Dryer,No breakfast,Refund & reschedule not allowed,None,368456,Renon,0,12.817079294521935,5.7430031878094825,35.0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Renon
